city,country,state,suburb,date,city_ascii,iso2,iso3,capital,worldcities_id,data_source,AWND,DAPR,DATN,DATX,DWPR,EVAP,MDPR,MDTN,MDTX,PGTM,PRCP,SN32,SN52,SNOW,SNWD,SX32,SX52,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WDFG,WDMV,WESD,WESF,WSF2,WSF5,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,lat,long,population,name,apparentTempMean,apparentTempMax,apparentTempMin,windSpeed10mMax,sunshineDuration,cloudCoverMean,dewPoint2mMean,relativeHumidity2mMean,snowfallWaterEquivSum,soilMoisture0to100cmMean,daylightDuration,rainSum,snowfallSum,precipitationHours
Tokyo,Japan,Hachijō Subprefecture,,2020-09-08,Tokyo,JP,,,,worldcities,,,,,,,,,,,12.725,,,,,,,26.424999999999997,27.3,25.125,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,28.025000000000002,29.925000000000004,26.1,34.525,37206.7,68,22.775,80.75,0,0,45424.98,12.725,0,8.5
Tokyo,Japan,Hachijō Subprefecture,,2020-09-09,Tokyo,JP,,,,worldcities,,,,,,,,,,,3.625,,,,,,,26.525,27.299999999999997,25.425,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,29.075,30.775000000000002,27,30.35,37849.2275,55.5,23.3,82.75,0,0,45305.1625,3.625,0,7
Tokyo,Japan,Hachijō Subprefecture,,2020-09-10,Tokyo,JP,,,,worldcities,,,,,,,,,,,1.475,,,,,,,26.675,27.25,25.75,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,29.525,31.325000000000003,28.049999999999997,24.700000000000003,37014.71000000001,51.75,22.975,80.25,0,0,45184.9675,1.475,0,6
Tokyo,Japan,Hachijō Subprefecture,,2020-09-11,Tokyo,JP,,,,worldcities,,,,,,,,,,,0.875,,,,,,,26.55,27.174999999999997,25.700000000000003,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,29.374999999999996,31.224999999999998,27.9,25.875,39364.52,43.75,23,81,0,0,45064.425,0.875,0,4.75
Tokyo,Japan,Hachijō Subprefecture,,2020-09-12,Tokyo,JP,,,,worldcities,,,,,,,,,,,8.15,,,,,,,26.65,27.475,25.675,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,29.35,31,27.775,27.45,38347.427500000005,45,22.725,79.25,0,0,44943.62,8.15,0,7
Tokyo,Japan,Hachijō Subprefecture,,2020-09-13,Tokyo,JP,,,,worldcities,,,,,,,,,,,0.22499999999999998,,,,,,,26.8,27.35,26.225,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,29.875,31.25,28.575,23.55,36845.4775,49.75,22.925,79.5,0,0,44822.619999999995,0.22499999999999998,0,2
Tokyo,Japan,Hachijō Subprefecture,,2020-09-14,Tokyo,JP,,,,worldcities,,,,,,,,,,,4.45,,,,,,,26.6,27.450000000000003,25.55,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,28.85,31.099999999999998,26.700000000000003,30.925000000000004,35035.985,52.25,22.85,80.25,0,0,44701.5075,4.45,0,5.5
Tokyo,Japan,Hachijō Subprefecture,,2020-09-15,Tokyo,JP,,,,worldcities,,,,,,,,,,,0.4,,,,,,,26.325,26.974999999999998,25.525,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,27.575000000000003,29.074999999999996,26.25,33.15,37126.1275,43.25,21.674999999999997,76,0,0,44580.322499999995,0.4,0,2.25
Tokyo,Japan,Hachijō Subprefecture,,2020-09-16,Tokyo,JP,,,,worldcities,,,,,,,,,,,1.0499999999999998,,,,,,,26.674999999999997,27.25,25.975,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,27.875,29.6,26.549999999999997,31.25,40159.752499999995,46.25,21.625,74.25,0,0,44458.9075,1.0499999999999998,0,3.75
Tokyo,Japan,Hachijō Subprefecture,,2020-09-17,Tokyo,JP,,,,worldcities,,,,,,,,,,,0.925,,,,,,,26.924999999999997,27.6,26.075,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,28.35,29.475,27.174999999999997,34.925,39032.0325,51,22.724999999999998,77.75,0,0,44337.3125,0.925,0,4
Tokyo,Japan,Hachijō Subprefecture,,2020-09-18,Tokyo,JP,,,,worldcities,,,,,,,,,,,5.7250000000000005,,,,,,,27.125,27.675,26.3,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,28.775,30.3,27.55,36.675,31800.2475,58.5,23.949999999999996,83,0,0,44215.61,5.7250000000000005,0,8.25
Tokyo,Japan,Hachijō Subprefecture,,2020-09-19,Tokyo,JP,,,,worldcities,,,,,,,,,,,0.30000000000000004,,,,,,,26.849999999999998,27.25,26.3,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,27.55,29.125,26.4,41.125,37967.685,57.5,23.4,81.5,0,0,44093.869999999995,0.30000000000000004,0,2
Tokyo,Japan,Hachijō Subprefecture,,2020-09-20,Tokyo,JP,,,,worldcities,,,,,,,,,,,0.725,,,,,,,26.324999999999996,27,25.775,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,27.025,28.675,25.775,43.175000000000004,34390.525,72.25,22.475,79.5,0,0,43972.134999999995,0.725,0,3.25
Tokyo,Japan,Hachijō Subprefecture,,2020-09-21,Tokyo,JP,,,,worldcities,,,,,,,,,,,4.825,,,,,,,26.375,26.849999999999998,25.3,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,26.925,29.475,25.075,44.449999999999996,33234.59,81.5,23.275,83.25,0,0,43850.255,4.825,0,11.25
Tokyo,Japan,Hachijō Subprefecture,,2020-09-22,Tokyo,JP,,,,worldcities,,,,,,,,,,,17.5,,,,,,,26.4,27.4,25.1,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,27.525,29.35,25.225,42.275000000000006,21958.309999999998,84,23.424999999999997,84,0,0,43728.2725,17.5,0,13.75
Tokyo,Japan,Hachijō Subprefecture,,2020-09-23,Tokyo,JP,,,,worldcities,,,,,,,,,,,7.5,,,,,,,25.825,26.7,24.974999999999998,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,26.225,28.700000000000003,23.875,45.725,28529.8925,76,22.375000000000004,81.5,0,0,43606.2625,7.5,0,11.25
Tokyo,Japan,Hachijō Subprefecture,,2020-09-24,Tokyo,JP,,,,worldcities,,,,,,,,,,,10.525,,,,,,,25.424999999999997,26.599999999999998,24.425,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,24.525000000000002,26.2,22.775000000000002,47.45,27668.385000000002,63.5,20.825,76.25,0,0,43484.295000000006,10.525,0,9.5
Tokyo,Japan,Hachijō Subprefecture,,2020-09-25,Tokyo,JP,,,,worldcities,,,,,,,,,,,2.15,,,,,,,25.275000000000002,26.325000000000003,24.35,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,25,26.750000000000004,22.3,45.525,34536.74,54.5,21.025,77.5,0,0,43362.41499999999,2.15,0,6.5
Tokyo,Japan,Hachijō Subprefecture,,2020-09-26,Tokyo,JP,,,,worldcities,,,,,,,,,,,12.225,,,,,,,25.3,25.8,24.475,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,26.300000000000004,27.85,23.9,34.925,24788.525,55.25,20.525,75.5,0,0,43240.465000000004,12.225,0,7.75
Tokyo,Japan,Hachijō Subprefecture,,2020-09-27,Tokyo,JP,,,,worldcities,,,,,,,,,,,18.224999999999998,,,,,,,25.449999999999996,26.075000000000003,24.575000000000003,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,25.25,26.6,24,41.325,26073.57,53.25,21.125,77.5,0,0,43118.4925,18.224999999999998,0,6.25
Tokyo,Japan,Hachijō Subprefecture,,2020-09-28,Tokyo,JP,,,,worldcities,,,,,,,,,,,10.625,,,,,,,25.049999999999997,25.85,24.275,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,25.599999999999998,26.875,24.150000000000002,39.55,29700,41.25,20.55,76.25,0,0,42996.57,10.625,0,6
Tokyo,Japan,Hachijō Subprefecture,,2020-09-29,Tokyo,JP,,,,worldcities,,,,,,,,,,,9.075,,,,,,,25.3,26.15,23.9,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,25.225,26.725,23.574999999999996,35.55,30895.39,71,20.275000000000002,74,0,0,42874.73,9.075,0,8
Tokyo,Japan,Hachijō Subprefecture,,2020-09-30,Tokyo,JP,,,,worldcities,,,,,,,,,,,34.075,,,,,,,25.4,26.175,24.325,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,24.950000000000003,26.85,21.65,56.9,20627.8,85.75,21.95,81.5,0,0,42752.835,34.075,0,15.25
Tokyo,Japan,Hachijō Subprefecture,,2020-10-01,Tokyo,JP,,,,worldcities,,,,,,,,,,,20.2,,,,,,,25.424999999999997,26.25,24.475,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,24.950000000000003,27.9,20.5,58,26832.065,40.25,20.825,75.75,0,0,42630.92,20.2,0,9.25
Tokyo,Japan,Hachijō Subprefecture,,2020-10-02,Tokyo,JP,,,,worldcities,,,,,,,,,,,0.625,,,,,,,25.675,26.525000000000002,25,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,25.875,27.7,24.4,33.625,39579.615,31,19.700000000000003,70,0,0,42509.065,0.625,0,3
Tokyo,Japan,Hachijō Subprefecture,,2020-10-03,Tokyo,JP,,,,worldcities,,,,,,,,,,,17.15,,,,,,,25.475,26.1,24.325,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,25.225,26.525000000000002,23.800000000000004,35.125,37201.9125,43.5,19.400000000000002,69.75,0,0,42387.3475,17.15,0,3
Tokyo,Japan,Hachijō Subprefecture,,2020-10-04,Tokyo,JP,,,,worldcities,,,,,,,,,,,6.449999999999999,,,,,,,25.025,25.950000000000003,23.375,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,26.15,28.2,23.675,31.425,32851.585,56.5,20.475,76,0,0,42265.8525,6.449999999999999,0,4.75
Tokyo,Japan,Hachijō Subprefecture,,2020-10-05,Tokyo,JP,,,,worldcities,,,,,,,,,,,4.825,,,,,,,24.1,25.974999999999998,22.775,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,23.924999999999997,27.275,20.575,40.099999999999994,31522.880000000005,62.25,19.075,74.5,0,0,42144.619999999995,4.825,0,6
Tokyo,Japan,Hachijō Subprefecture,,2020-10-06,Tokyo,JP,,,,worldcities,,,,,,,,,,,6.1,,,,,,,23.475,24.7,21.975,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,22.5,24.950000000000003,19.950000000000003,39.324999999999996,29160.6625,62.5,18.025,72.5,0,0,42023.4975,6.1,0,6.75
Tokyo,Japan,Hachijō Subprefecture,,2020-10-07,Tokyo,JP,,,,worldcities,,,,,,,,,,,2.475,,,,,,,24.049999999999997,25.225,22.85,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,23.775000000000002,25.9,21.925,34.15,27812.235,49.5,18.825,73.25,0,0,41902.52250000001,2.475,0,5.75
Tokyo,Japan,Hachijō Subprefecture,,2020-10-08,Tokyo,JP,,,,worldcities,,,,,,,,,,,14.799999999999999,,,,,,,23.55,24.525,22.5,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,23.175,25.875,21.275,35.575,18265.2225,70.5,18.95,75.75,0,0,41781.7875,14.799999999999999,0,11.5
Tokyo,Japan,Hachijō Subprefecture,,2020-10-09,Tokyo,JP,,,,worldcities,,,,,,,,,,,11.825000000000001,,,,,,,23.65,24.549999999999997,22.775,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,22.075,25.5,20.225,47.25,14340.5,79,19.950000000000003,80,0,0,41661.375,11.825000000000001,0,15.25
Tokyo,Japan,Hachijō Subprefecture,,2020-10-10,Tokyo,JP,,,,worldcities,,,,,,,,,,,4.425,,,,,,,23.925,24.625,22.925,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,22.525,24.474999999999998,20.425,43.2,33811.3425,50.75,19.25,75.5,0,0,41541.3275,4.425,0,7.75
Tokyo,Japan,Hachijō Subprefecture,,2020-10-11,Tokyo,JP,,,,worldcities,,,,,,,,,,,1.1,,,,,,,23.075000000000003,23.674999999999997,22.375,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,22.499999999999996,23.55,20.85,29.799999999999997,33967.645000000004,47.25,17.225,70.25,0,0,41421.4925,1.1,0,5.25
Tokyo,Japan,Hachijō Subprefecture,,2020-10-12,Tokyo,JP,,,,worldcities,,,,,,,,,,,8.575,,,,,,,23.575000000000003,24.224999999999998,22.775000000000002,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,21.700000000000003,23.5,19.775,42.45,31873.825000000004,52.5,18.25,73.25,0,0,41301.91,8.575,0,6.5
Tokyo,Japan,Hachijō Subprefecture,,2020-10-13,Tokyo,JP,,,,worldcities,,,,,,,,,,,10.625,,,,,,,22.975,23.674999999999997,22.275,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,20.025,21.75,18.15,48.3,24522.662500000002,61,17.275,71,0,0,41182.6725,10.625,0,9.25
Tokyo,Japan,Hachijō Subprefecture,,2020-10-14,Tokyo,JP,,,,worldcities,,,,,,,,,,,3.7,,,,,,,23.5,24.5,22.75,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,21.925,23.900000000000002,19.400000000000002,48.824999999999996,28763.527500000004,67.75,17.5,70.25,0,0,41063.8725,3.7,0,8
Tokyo,Japan,Hachijō Subprefecture,,2020-10-15,Tokyo,JP,,,,worldcities,,,,,,,,,,,1.775,,,,,,,24.025,24.75,23.199999999999996,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,22.500000000000004,23.75,21.225,41.39999999999999,28511.432499999995,54.25,18,69.75,0,0,40945.5575,1.775,0,5.25
Tokyo,Japan,Hachijō Subprefecture,,2020-10-16,Tokyo,JP,,,,worldcities,,,,,,,,,,,2.5,,,,,,,24.25,25.199999999999996,23.1,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,23.55,24.900000000000002,21.65,34.15,33874.5775,61.5,18.225,69.75,0,0,40827.565,2.5,0,6.5
Tokyo,Japan,Hachijō Subprefecture,,2020-10-17,Tokyo,JP,,,,worldcities,,,,,,,,,,,6.35,,,,,,,23.300000000000004,24.75,21.474999999999998,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,21.85,24.825,18.7,39.75,28578.1625,72,18.174999999999997,74,0,0,40709.9525,6.35,0,9.5
Tokyo,Japan,Hachijō Subprefecture,,2020-10-18,Tokyo,JP,,,,worldcities,,,,,,,,,,,13.3,,,,,,,22.699999999999996,23.525,21.875,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,20.475,22.224999999999998,18.25,43.89999999999999,20715.247499999998,79,16.85,70.75,0,0,40592.807499999995,13.3,0,12.25
Tokyo,Japan,Hachijō Subprefecture,,2020-10-19,Tokyo,JP,,,,worldcities,,,,,,,,,,,22.624999999999996,,,,,,,22.325,23.3,21.025,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,19.9,22.525,16.325,53.125,20738.6525,70.75,17.325,74,0,0,40476.19,22.624999999999996,0,11.5
Tokyo,Japan,Hachijō Subprefecture,,2020-10-20,Tokyo,JP,,,,worldcities,,,,,,,,,,,4.25,,,,,,,21.25,22.4,19.8,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,16.775000000000002,19.299999999999997,13.725000000000001,54.375,27371.647500000003,62.25,14.099999999999998,64,0,0,40359.935,4.25,0,4.5
Tokyo,Japan,Hachijō Subprefecture,,2020-10-21,Tokyo,JP,,,,worldcities,,,,,,,,,,,2.25,,,,,,,21.125,22.35,19.5,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,17.975,20.025,15.625,37.900000000000006,29605.837499999998,58,13.399999999999999,62,0,0,40244.095,2.25,0,6.75
Tokyo,Japan,Hachijō Subprefecture,,2020-10-22,Tokyo,JP,,,,worldcities,,,,,,,,,,,4.7749999999999995,,,,,,,21.675,22.599999999999998,20.599999999999998,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,19.975,21.8,18.025000000000002,35.5,24309.1475,60.25,15.475,68.5,0,0,40128.775,4.7749999999999995,0,6.75
Tokyo,Japan,Hachijō Subprefecture,,2020-10-23,Tokyo,JP,,,,worldcities,,,,,,,,,,,0.47500000000000003,,,,,,,22.224999999999998,23.000000000000004,21.325,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,20.775,21.974999999999998,19.275000000000002,28.775,35073.18,44,14.7,63.25,0,0,40014.065,0.47500000000000003,0,2.5
Tokyo,Japan,Hachijō Subprefecture,,2020-10-24,Tokyo,JP,,,,worldcities,,,,,,,,,,,7.75,,,,,,,21.55,22.849999999999998,20.125,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,19.85,22.575000000000003,16.75,36.85,30175.3675,81.5,14.7,66.75,0,0,39900.08,7.75,0,6.25
Tokyo,Japan,Hachijō Subprefecture,,2020-10-25,Tokyo,JP,,,,worldcities,,,,,,,,,,,36.625,,,,,,,20.575,21.825000000000003,19.049999999999997,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,16.6,18.625,14.825,51.574999999999996,17674.6025,76.75,15.525,73.75,0,0,39786.869999999995,36.625,0,17.25
Tokyo,Japan,Hachijō Subprefecture,,2020-10-26,Tokyo,JP,,,,worldcities,,,,,,,,,,,10.425,,,,,,,20.9,21.525000000000002,19.75,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,18.375,20.15,15.299999999999999,44.2,25209.615,54.5,14,65.5,0,0,39674.274999999994,10.425,0,5.5
Tokyo,Japan,Hachijō Subprefecture,,2020-10-27,Tokyo,JP,,,,worldcities,,,,,,,,,,,2.75,,,,,,,21.725,22.9,20.475,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,20.150000000000002,21.5,17.575000000000003,35.95,31516.1525,62.75,14.275,63.75,0,0,39562.3575,2.75,0,5.25
Tokyo,Japan,Hachijō Subprefecture,,2020-10-28,Tokyo,JP,,,,worldcities,,,,,,,,,,,6.15,,,,,,,21.525,23,20.05,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,18.55,20.75,15.75,45.5,21873.4175,71.25,15.625,70,0,0,39451.229999999996,6.15,0,9.75
Tokyo,Japan,Hachijō Subprefecture,,2020-10-29,Tokyo,JP,,,,worldcities,,,,,,,,,,,8.65,,,,,,,20.725,21.95,19.200000000000003,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,17.5,19.725,14.899999999999999,44.849999999999994,25060.3375,53,14.024999999999999,66.5,0,0,39340.9925,8.65,0,10
Tokyo,Japan,Hachijō Subprefecture,,2020-10-30,Tokyo,JP,,,,worldcities,,,,,,,,,,,2.1,,,,,,,20.925,21.924999999999997,19.9,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,18.35,19.975,16.5,32.75,24085.657499999998,62,13.274999999999999,62.25,0,0,39231.715,2.1,0,4.25
Tokyo,Japan,Hachijō Subprefecture,,2020-10-31,Tokyo,JP,,,,worldcities,,,,,,,,,,,1.65,,,,,,,21.075,22.35,19.7,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,18.674999999999997,20.15,16.924999999999997,33.675,24050.427499999998,79.25,13.9,64.25,0,0,39123.235,1.65,0,6.25
Tokyo,Japan,Hachijō Subprefecture,,2020-11-01,Tokyo,JP,,,,worldcities,,,,,,,,,,,1.8249999999999997,,,,,,,21.674999999999997,22.650000000000002,20.525,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,20.099999999999998,21.525,19.075,34.1,22422.3475,74.5,15.374999999999998,67.5,0,0,39015.6225,1.8249999999999997,0,6
Tokyo,Japan,Hachijō Subprefecture,,2020-11-02,Tokyo,JP,,,,worldcities,,,,,,,,,,,3.0999999999999996,,,,,,,22.2,23.075000000000003,21.099999999999998,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,21.025,22.475,18.7,33.900000000000006,24858.3,54,16.8,71.75,0,0,38908.985,3.0999999999999996,0,5
Tokyo,Japan,Hachijō Subprefecture,,2020-11-03,Tokyo,JP,,,,worldcities,,,,,,,,,,,3.05,,,,,,,21.2,21.974999999999998,20.25,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,19.599999999999998,21.374999999999996,17.875,34.9,33715.0125,30,15,68,0,0,38803.442500000005,3.05,0,3.75
Tokyo,Japan,Hachijō Subprefecture,,2020-11-04,Tokyo,JP,,,,worldcities,,,,,,,,,,,6.425000000000001,,,,,,,21.225,22.7,19.225,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,20.1,22.325000000000003,17.75,25.65,32186.3725,53.5,14.125,65,0,0,38699.06,6.425000000000001,0,7.25
Tokyo,Japan,Hachijō Subprefecture,,2020-11-05,Tokyo,JP,,,,worldcities,,,,,,,,,,,3.875,,,,,,,20.549999999999997,21.9,19.1,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,18.924999999999997,20.825,16.775,34.375,24551.4925,67.25,15.049999999999999,71.25,0,0,38595.6875,3.875,0,9.75
Tokyo,Japan,Hachijō Subprefecture,,2020-11-06,Tokyo,JP,,,,worldcities,,,,,,,,,,,5.7,,,,,,,20.6,21.65,18.799999999999997,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,17.275,19.925,15.299999999999999,43.3,28612.12,76,14.625,69.25,0,0,38493.39,5.7,0,10.5
Tokyo,Japan,Hachijō Subprefecture,,2020-11-07,Tokyo,JP,,,,worldcities,,,,,,,,,,,15.6,,,,,,,20.5,21.6,18.9,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,17.25,19.65,14.925,45.575,15134.48,73.5,14.600000000000001,69.5,0,0,38392.2875,15.6,0,11.25
Tokyo,Japan,Hachijō Subprefecture,,2020-11-08,Tokyo,JP,,,,worldcities,,,,,,,,,,,6.55,,,,,,,20.425,21.275,19.575,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,16.7,18.674999999999997,14.825000000000001,42.875,27837.795000000002,62.5,13.75,66.25,0,0,38292.457500000004,6.55,0,9.25
Tokyo,Japan,Hachijō Subprefecture,,2020-11-09,Tokyo,JP,,,,worldcities,,,,,,,,,,,16.075,,,,,,,20.725,21.725,19.425,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,18.049999999999997,20,15.7,37.3,21613.73,64,14.3,67.75,0,0,38193.74,16.075,0,9.5
Tokyo,Japan,Hachijō Subprefecture,,2020-11-10,Tokyo,JP,,,,worldcities,,,,,,,,,,,15,,,,,,,21.025,22.125,19.674999999999997,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,18.049999999999997,19.975,15.7,43.849999999999994,18685.745,69.75,15.45,70.75,0,0,38096.2125,15,0,14.5
Tokyo,Japan,Hachijō Subprefecture,,2020-11-11,Tokyo,JP,,,,worldcities,,,,,,,,,,,6.049999999999999,,,,,,,20.15,21.75,19.1,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,17.099999999999998,19.4,15.674999999999999,40.525,24231.54,50.75,14.299999999999999,69.5,0,0,37999.99,6.049999999999999,0,9.5
Tokyo,Japan,Hachijō Subprefecture,,2020-11-12,Tokyo,JP,,,,worldcities,,,,,,,,,,,2.45,,,,,,,19.95,21.15,18.725,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,17.3,19.75,15.049999999999999,37.775,26110.1,46,13.349999999999998,66.25,0,0,37905.192500000005,2.45,0,7.25
Tokyo,Japan,Hachijō Subprefecture,,2020-11-13,Tokyo,JP,,,,worldcities,,,,,,,,,,,5.15,,,,,,,19.175,20.525000000000002,17.6,,,,,,,,,,,,,,,,,,,,,33.11700000000015,139.7830000000009,37977000,Tokyo Open-Meteo 2021-2024,14.75,17.225,12.349999999999998,54.650000000000006,28984.79,61,12.225000000000001,65,0,0,37811.94,5.15,0,5.25
